,Role_Keeper,Character_Facet_Cont_Tension,Character_Facet_Cont_Altruism,Personal_Values_Facet_Cont_SecuritySocietal,Self_Esteem_Cont_SEAspirationAchievements,Self_Esteem_Cont_SEAspirationOriginality,Personal_Values_Facet_Cont_Humility,Character_Facet_Cont_Orderliness,Mean,Mean_Role Keeper
197,0.163646078,0.681022589,0.380801867,0.528496435,0.665017681,0.749645225,0.332931817,0.34597817,0.48094248275,0.48094248275
198,0.3916893429999999,0.472786329,0.256946422,0.3866127729999999,0.897205681,0.772351412,0.352191227,0.4489920839999999,0.497346908875,0.49734690887500005
199,0.3623775389999999,0.258400595,0.503060762,0.3585770139999999,0.897567087,0.7412447320000001,0.331394864,0.4651029889999999,0.48971569775,0.48971569775000007
200,0.365138853,0.531752728,0.344283609,0.351723575,0.86445121,0.692113008,0.325221705,0.358011637,0.479087040625,0.47908704062500007
201,0.422435346,0.519170452,0.304916508,0.434340086,0.838794832,0.8018785559999999,0.337521516,0.575171025,0.529278540125,0.529278540125
202,0.4384504489999999,0.6691554239999999,0.45840807,0.447737901,0.861346108,0.82431245,0.34141265,0.510260371,0.568885427875,0.568885427875
203,0.244157517,0.653655082,0.212924083,0.361493898,0.814722231,0.7643196090000001,0.327147504,0.3899392,0.4710448905,0.4710448905
204,0.463148056,0.66299642,0.5239890779999999,0.482348379,0.901699352,0.769009658,0.33765297,0.404075498,0.5681149263749999,0.5681149263749999
205,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
206,0.7156720190000001,0.362848125,0.319610635,0.505076533,0.90622827,0.73585184,0.323808348,0.506175254,0.546908878,0.546908878
207,0.238623957,0.559580375,0.31263443,0.351723575,0.835442624,0.798847572,0.333048901,0.368806504,0.4748384922500001,0.4748384922500001
208,0.304377405,0.640204181,0.440152191,0.4476379129999999,0.861828154,0.7165847009999999,0.323203759,0.3940623929999999,0.516006337125,0.516006337125
209,0.481486582,0.481225657,0.187071093,0.39114776,0.8967541240000001,0.6420509179999999,0.339235862,0.373354397,0.4740407991249999,0.4740407991249999
210,0.032841043,0.775429626,0.414957189,0.364516426,0.8038878009999999,0.8442806159999999,0.327166275,0.368302355,0.491422666375,0.49142266637499993
211,0.431008552,0.5609687329999999,0.363541457,0.357790695,0.727494366,0.802458621,0.318558973,0.394377904,0.494524912625,0.494524912625
212,0.354743174,0.522367729,0.356539954,0.458002688,0.907286212,0.696716736,0.332511682,0.350086505,0.497281835,0.497281835
213,0.255065248,0.530417177,0.360717102,0.457778282,0.8647882370000001,0.7665178970000001,0.337626241,0.548204299,0.515139310375,0.515139310375
214,0.40932008,0.509948225,0.528164301,0.571062235,0.890623424,0.5195741620000001,0.329769739,0.490149309,0.5310764343750001,0.5310764343750001
215,0.45944385,0.432124268,0.240206988,0.411946895,0.8713677879999999,0.7842947929999999,0.336808702,0.5952471810000001,0.516430058125,0.516430058125
216,0.396140473,0.69099438,0.360027605,0.470466515,0.8028239209999999,0.728727035,0.327508346,0.208870213,0.498194811,0.498194811
217,0.41192706,0.573003307,0.195290766,0.442373295,0.916004669,0.669373137,0.32735014,0.5725708589999999,0.513486654125,0.513486654125
218,0.4062042979999999,0.490217357,0.348313445,0.4611390139999999,0.850766455,0.798847572,0.329640987,0.34067487,0.50322549975,0.50322549975
219,0.385761085,0.47632795,0.343058472,0.43703557,0.8790300999999999,0.7837939709999999,0.3300285169999999,0.545185933,0.5225276997499999,0.5225276997499999
220,0.37977605,0.516697875,0.316732912,0.47468935,0.778343945,0.72452901,0.335679733,0.343230849,0.4837099655,0.4837099655
221,0.333266388,0.601833629,0.162864631,0.516258705,0.737597033,0.828743033,0.326759464,0.485089611,0.4990515617499999,0.4990515617499999
222,0.424974615,0.765573411,0.231828564,0.455708875,0.8788196229999999,0.779521824,0.333206161,0.467899996,0.542191633625,0.542191633625
223,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
224,0.407748615,0.596067041,0.4330816779999999,0.459127252,0.8366500170000001,0.725418105,0.329081318,0.201532708,0.49858834175,0.49858834174999994
225,0.16749284,0.6638735379999999,0.364537701,0.351723575,0.413824172,0.7212747490000001,0.334414384,0.307938907,0.41563498325,0.41563498325000003
226,0.287267137,0.613530656,0.274920323,0.360782451,0.806653928,0.701737677,0.327775598,0.4230842629999999,0.474469004125,0.47446900412500004
227,0.4926169039999999,0.473487826,0.351757121,0.373314007,0.860883556,0.710545544,0.328049099,0.579427483,0.5212601925,0.5212601925
228,0.664691959,0.603006146,0.367748859,0.4043012239999999,0.8316191070000001,0.654226235,0.336039388,0.549610169,0.551405385875,0.551405385875
229,0.430672609,0.439349728,0.320693216,0.57848763,0.842117772,0.8010631159999999,0.327348556,0.304810841,0.5055679335,0.5055679335
230,0.2183231689999999,0.586779355,0.454647312,0.516751417,0.761402549,0.709362602,0.316047217,0.5365721489999999,0.51248572125,0.51248572125
231,0.486029511,0.35294634,0.426923934,0.351723575,0.640363494,0.694931065,0.330809263,0.390126346,0.459231691,0.45923169100000005
232,0.58659138,0.337708571,0.505471745,0.428334659,0.902956831,0.769590168,0.337585086,0.5708583939999999,0.55488710425,0.55488710425
233,0.259360197,0.576848722,0.228231045,0.494437209,0.876251937,0.761442279,0.319088612,0.348151511,0.482976439,0.48297643900000004
234,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
235,0.129386398,0.7648967190000001,0.312952685,0.401171986,0.884409048,0.677695288,0.339119615,0.423234717,0.491608307,0.491608307
236,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
237,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
238,0.278665435,0.499277571,0.353357227,0.461435982,0.901157469,0.831191827,0.3331284639999999,0.608492469,0.5333383055,0.5333383055
239,0.3479659579999999,0.582563014,0.299516125,0.402475051,0.889067926,0.78838814,0.348426375,0.353650686,0.5015066593749999,0.5015066593749999
240,0.318870127,0.509459267,0.468203514,0.392153883,0.905828132,0.731155384,0.343083959,0.761520311,0.5537843221250001,0.5537843221250001
241,0.38108852,0.446805403,0.346060915,0.476344214,0.888106183,0.726635767,0.333074331,0.548329226,0.518305569875,0.518305569875
242,0.5367538070000001,0.476965686,0.4595025279999999,0.479627884,0.875335148,0.824241914,0.334472863,0.522887285,0.563723389375,0.563723389375
243,0.495751091,0.26401661,0.390604014,0.404188534,0.6885175920000001,0.7840868679999999,0.3388492979999999,0.273480246,0.454936781625,0.454936781625
244,0.569569894,0.311503911,0.434866395,0.428762202,0.872835611,0.8511403909999999,0.329855912,0.625282572,0.5529771109999999,0.5529771109999999
245,0.480458897,0.505242718,0.357127078,0.605097244,0.864842876,0.7877554640000001,0.336493097,0.271885785,0.526112894875,0.526112894875
246,0.318215245,0.475964404,0.495923126,0.428212284,0.7437186729999999,0.8312319229999999,0.324558799,0.34567922,0.4954379592499999,0.49543795924999995
247,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
248,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
249,0.060429275,0.8057922470000001,0.191639261,0.364516426,0.801233987,0.696385843,0.330939865,0.167960102,0.42736212575,0.42736212575
250,0.232946922,0.371536439,0.362991784,0.230713805,0.861946112,0.809090755,0.324518546,0.51992505,0.464208676625,0.46420867662500004
251,0.547200519,0.367072603,0.418338067,0.434870572,0.8571036940000001,0.7914761659999999,0.32250888,0.3555090529999999,0.5117599442499999,0.5117599442499999
252,0.72296989,0.390555052,0.253328496,0.477426329,0.943591527,0.806198947,0.338145879,0.6101802270000001,0.5677995433749999,0.5677995433749999
253,0.4519810489999999,0.448731957,0.4808136189999999,0.410728042,0.891676714,0.8209933229999999,0.335887196,0.631792798,0.55907558725,0.55907558725
254,0.2388948239999999,0.471073168,0.324116711,0.399574012,0.868545208,0.743562842,0.345929214,0.311813031,0.4629386262499999,0.46293862624999993
255,0.633440686,0.368761073,0.498335608,0.554321928,0.7961569470000001,0.426723904,0.333044252,0.535397522,0.51827274,0.51827274
256,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
257,0.193370791,0.484998377,0.2876718119999999,0.3907403829999999,0.843415412,0.501019392,0.340396986,0.554603875,0.4495271285,0.4495271285
258,0.461912807,0.3750011379999999,0.372890578,0.371699166,0.902455781,0.582071271,0.32829542,0.639126109,0.50418153375,0.50418153375
259,0.116866354,0.629642495,0.304545697,0.510599906,0.872278825,0.612868457,0.324136227,0.332061394,0.4628749193749999,0.46287491937499997
260,0.598110237,0.512328704,0.451516772,0.476771036,0.809484572,0.78166991,0.321273592,0.384231271,0.5419232617499999,0.5419232617499999
261,0.1496157619999999,0.619596783,0.330283985,0.351723575,0.8704598290000001,0.655700394,0.33047381,0.348519584,0.45704671525,0.45704671525
262,0.4313895439999999,0.457517569,0.481699011,0.447933914,0.830247993,0.817293466,0.329325209,0.560700312,0.54451337725,0.54451337725
263,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
264,0.359726167,0.496485433,0.1551103519999999,0.476078422,0.892170827,0.7279367990000001,0.327808163,0.391652905,0.4783711335,0.4783711335
265,0.230098665,0.588438493,0.38575242,0.4482318,0.8806385859999999,0.7182550590000001,0.323510277,0.612041712,0.5233708765,0.5233708765
266,0.47816698,0.511982464,0.320581755,0.3585770139999999,0.8869529420000001,0.785120189,0.342485541,0.627097521,0.53887055075,0.53887055075
267,0.199362774,0.54441081,0.278655252,0.468220213,0.639413327,0.851499837,0.318636727,0.2404153489999999,0.4425767861249999,0.44257678612499995
268,0.474580514,0.404526985,0.310965501,0.38471319,0.629574302,0.70555647,0.321517361,0.540882481,0.4715396005,0.4715396005000001
269,0.308179146,0.598427918,0.312991584,0.482881917,0.713199885,0.818643604,0.323805255,0.340410601,0.4873174887499999,0.48731748874999997
270,0.065914611,0.7142267990000001,0.30244061,0.5007994410000001,0.787005381,0.809277894,0.3362881179999999,0.35383789,0.483723843,0.48372384300000004
271,0.050324315,0.673947629,0.157617609,0.351723575,0.8077629829999999,0.344240909,0.337885221,0.306129039,0.37870391,0.37870391
272,0.308179146,0.598427918,0.312991584,0.482881917,0.713199885,0.818643604,0.323805255,0.340410601,0.4873174887499999,0.48731748874999997
273,0.253467318,0.585563278,0.4272049089999999,0.351723575,0.8173871659999999,0.7906874629999999,0.3328083639999999,0.446975123,0.5007271495,0.5007271495
274,0.331109446,0.394885061,0.365409275,0.326398959,0.841440318,0.721533709,0.314588578,0.357937268,0.45666282675,0.45666282675
275,0.530380999,0.504127504,0.396117874,0.447080417,0.8439649790000001,0.761096999,0.3196393489999999,0.2382011989999999,0.505076165,0.505076165
276,0.3018667989999999,0.704124601,0.247380876,0.573311742,0.857246579,0.802458621,0.323801627,0.351476496,0.5202084176249999,0.5202084176249999
277,0.50718109,0.412294658,0.440820587,0.5909002729999999,0.936707324,0.722947462,0.335594052,0.483612895,0.553757292625,0.553757292625
278,0.316604394,0.609272328,0.298498633,0.462314607,0.924132733,0.7058091,0.324237127,0.300520444,0.4926736707499999,0.49267367074999985
279,0.392487936,0.3472755829999999,0.391332255,0.38979496,0.881669107,0.770351439,0.334223173,0.343529592,0.481333005625,0.481333005625
280,0.2135640419999999,0.65246135,0.386239138,0.351723575,0.7990149590000001,0.721533709,0.320215209,0.289682872,0.46680435675,0.46680435675
281,0.409813502,0.611105565,0.3808082679999999,0.5774610410000001,0.8406515290000001,0.78166991,0.3289179889999999,0.311253775,0.530210197375,0.530210197375
282,0.308179146,0.598427918,0.312991584,0.482881917,0.713199885,0.818643604,0.323805255,0.340410601,0.4873174887499999,0.48731748874999997
283,0.316877576,0.641582515,0.38127855,0.50149586,0.7304084809999999,0.761186197,0.33198402,0.336107416,0.500115076875,0.500115076875
284,0.278732358,0.673007785,0.354900356,0.46604338,0.8294577559999999,0.740233478,0.325165913,0.4504405929999999,0.514747702375,0.514747702375
285,0.302133736,0.4294638129999999,0.298174902,0.4517125979999999,0.569847372,0.8293184990000001,0.3314927,0.356540712,0.4460855415,0.44608554150000007
286,0.546385449,0.564694183,0.366119041,0.402052478,0.842314331,0.8199725640000001,0.3355627029999999,0.50563124,0.547841498625,0.547841498625
287,0.314721757,0.591590605,0.363358123,0.456304802,0.8369315759999999,0.728352982,0.330184215,0.283855305,0.488162420625,0.488162420625
288,0.260574862,0.47866397,0.275890291,0.434245434,0.917407898,0.764870307,0.326940159,0.25643661,0.464378691375,0.464378691375
289,0.614342321,0.4508705739999999,0.394196581,0.3623111679999999,0.907039691,0.865780325,0.341351368,0.464375707,0.550033466875,0.550033466875
290,0.464833191,0.571401979,0.309570692,0.506561635,0.78279453,0.802458621,0.325602108,0.333603343,0.5121032623749999,0.5121032623749999
291,0.090981944,0.785649413,0.217102417,0.351723575,0.726610603,0.816830886,0.349437247,0.446877406,0.473151686375,0.47315168637499994
292,0.266145559,0.613713332,0.354684668,0.532849852,0.834333697,0.728352982,0.3323692139999999,0.299223982,0.49520916075,0.49520916075
293,0.268428035,0.692135319,0.318945486,0.357790695,0.809720257,0.708931003,0.3333753989999999,0.246113051,0.466929905625,0.46692990562500003
294,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
295,0.308179146,0.598427918,0.312991584,0.482881917,0.713199885,0.818643604,0.323805255,0.340410601,0.4873174887499999,0.48731748874999997
296,0.308179146,0.598427918,0.312991584,0.482881917,0.713199885,0.818643604,0.323805255,0.340410601,0.4873174887499999,0.48731748874999997
297,0.496907422,0.453708799,0.269326765,0.466714195,0.880227312,0.8424467040000001,0.336713581,0.4977077629999999,0.530469067625,0.530469067625
298,0.302585919,0.391973662,0.364451237,0.363007072,0.894414742,0.772974963,0.322859507,0.632470379,0.505592185125,0.505592185125
299,0.291783218,0.536947583,0.212742121,0.351723575,0.8587113690000001,0.7039100620000001,0.334229214,0.282321203,0.446546043125,0.446546043125
300,0.274249698,0.474212597,0.33246703,0.351723575,0.679389515,0.753529621,0.330469627,0.35768731,0.444216121625,0.444216121625
301,0.122121176,0.746085105,0.314816665,0.351723575,0.729877826,0.668792246,0.3227528,0.433527105,0.4612120622499999,0.46121206224999994
302,0.211476264,0.5408322720000001,0.336439997,0.351723575,0.8516307359999999,0.775109598,0.321782543,0.411362149,0.4750446417499999,0.47504464175
303,0.211925465,0.622220447,0.2585591539999999,0.561840503,0.835833033,0.7592842809999999,0.3319022769999999,0.275345932,0.4821138864999999,0.4821138864999999
304,0.162306111,0.666902521,0.335393532,0.4933551229999999,0.73750434,0.674978506,0.324496863,0.387870955,0.472850993875,0.472850993875
305,0.46030812,0.470518857,0.23686654,0.463365243,0.8740513540000001,0.82480109,0.330434706,0.2148212339999999,0.484395893,0.484395893
306,0.234981988,0.5621873820000001,0.27073022,0.351723575,0.8430112329999999,0.830929804,0.320249008,0.330894125,0.4680884168750001,0.468088416875
307,0.298957597,0.579375579,0.291644262,0.351723575,0.8327831929999999,0.757860003,0.33559349,0.433021007,0.4851198382499999,0.48511983824999994
308,0.524856282,0.551898621,0.350884508,0.364976949,0.8591032190000001,0.799968358,0.345289226,0.485102547,0.5352599637500001,0.5352599637500001
309,0.44927238,0.479611745,0.50441564,0.38262798,0.833684423,0.7406535679999999,0.324088656,0.362121435,0.5095594783749999,0.5095594783749999
310,0.3298397939999999,0.443020031,0.3246815269999999,0.48643668,0.8975824859999999,0.749718612,0.322528443,0.627757208,0.522695597625,0.522695597625
311,0.441182371,0.620419212,0.406225422,0.571136784,0.84372494,0.797854893,0.325292986,0.302870447,0.538588381875,0.538588381875
312,0.604245853,0.591317026,0.350115686,0.46325797,0.905343473,0.7723850440000001,0.325743598,0.6776956120000001,0.58626303275,0.58626303275
313,0.240002225,0.5377884620000001,0.40346485,0.4839498989999999,0.596073007,0.8007178359999999,0.338170342,0.415342162,0.476938597875,0.47693859787500004
314,0.32682865,0.338410592,0.4201102329999999,0.450283306,0.785450179,0.769139137,0.332755848,0.424176755,0.4808943375,0.48089433749999994
315,0.546690783,0.505421792,0.4505288739999999,0.456304802,0.8383248729999999,0.783036642,0.331376987,0.4071623889999999,0.53985589275,0.53985589275
316,0.403978122,0.58955484,0.283238852,0.464294266,0.8610052109999999,0.6935229,0.340466924,0.314139691,0.4937751007499999,0.49377510075
317,0.172032456,0.689361105,0.221686211,0.509104848,0.6756603170000001,0.837461343,0.322529338,0.40696499,0.4793500759999999,0.47935007599999996
318,0.108770399,0.60907379,0.126106294,0.351723575,0.755842103,0.7966895740000001,0.332501095,0.490182144,0.44636112175,0.44636112175
319,0.315810696,0.485779716,0.275914902,0.347198734,0.907900904,0.66655471,0.333894245,0.44419391,0.472155977125,0.47215597712500007
320,0.333895841,0.444492383,0.244365321,0.432999471,0.904925757,0.906808225,0.349198103,0.627890298,0.5305719248749999,0.5305719248749999
321,0.165795571,0.65986463,0.394842441,0.404188534,0.792835808,0.718843405,0.3226661289999999,0.4928297339999999,0.4939832815,0.4939832815
322,0.280356591,0.547604651,0.303458959,0.351723575,0.7045566,0.765110875,0.338067272,0.314838962,0.450714685625,0.45071468562500006
323,0.066349752,0.624543974,0.3301898139999999,0.351723575,0.952427944,0.7870505179999999,0.333927662,0.433658797,0.4849840044999999,0.48498400449999995
324,0.202679333,0.693721437,0.299042646,0.351723575,0.803449318,0.767628539,0.3405767389999999,0.403688008,0.482813699375,0.48281369937500007
325,0.419380676,0.455279912,0.369594631,0.593491439,0.922567193,0.73050908,0.3325113719999999,0.517742379,0.54263458525,0.54263458525
326,0.5556014229999999,0.528195207,0.325773867,0.427760222,0.909929932,0.72251338,0.345120794,0.641043712,0.556992317125,0.556992317125
327,0.429035952,0.544309815,0.394669369,0.351723575,0.857568329,0.875888088,0.34257554,0.321904816,0.5147094354999999,0.5147094354999999
328,0.147688544,0.36687031,0.4554991679999999,0.446165966,0.757746257,0.845298696,0.341995893,0.496893906,0.4822698425,0.48226984249999993
329,0.308179146,0.598427918,0.312991584,0.482881917,0.713199885,0.818643604,0.323805255,0.340410601,0.4873174887499999,0.48731748874999997
330,0.286714168,0.5181524279999999,0.271674256,0.478640761,0.857247997,0.801019956,0.317063752,0.3010385869999999,0.478943988125,0.478943988125
331,0.363846742,0.553541281,0.389021415,0.49249669,0.71426985,0.76277736,0.3321515889999999,0.386408412,0.499314167375,0.499314167375
332,0.072849349,0.680865845,0.3889199889999999,0.5084475310000001,0.7865992409999999,0.728352982,0.341803344,0.39464588,0.487810520125,0.487810520125
333,0.490733794,0.453126109,0.329217379,0.468976312,0.875770353,0.71061844,0.33542945,0.727456683,0.548916065,0.548916065
334,0.227750927,0.5307700639999999,0.258611911,0.364516426,0.692431377,0.730683619,0.338145841,0.524280862,0.458398878375,0.45839887837499993
335,0.574685687,0.480239421,0.337215284,0.5794549929999999,0.88732477,0.802600847,0.329752371,0.569658123,0.570116437,0.570116437
336,0.333382973,0.518214321,0.3444964029999999,0.468220213,0.800919885,0.792028299,0.331734993,0.135709053,0.4655882675,0.4655882675
337,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
338,0.430544064,0.589497912,0.415740201,0.4042067,0.7672774370000001,0.8833835329999999,0.329064521,0.529827422,0.54369272375,0.54369272375
339,0.379848185,0.567383848,0.4977880939999999,0.351723575,0.90953635,0.620640125,0.322324171,0.40896564,0.5072762485,0.5072762485
340,0.494345312,0.540834005,0.330847784,0.400561645,0.875829638,0.753358485,0.3328590389999999,0.617394405,0.543253789125,0.543253789125
341,0.473497057,0.680786149,0.53054634,0.469107756,0.826033427,0.760737333,0.332738798,0.449658038,0.5653881122500001,0.5653881122500001
342,0.386028108,0.596720892,0.3953072689999999,0.509518064,0.8093259859999999,0.8621488359999999,0.31625358,0.370472219,0.53072186925,0.53072186925
343,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
344,0.546385449,0.564694183,0.366119041,0.402052478,0.842314331,0.8199725640000001,0.3355627029999999,0.50563124,0.547841498625,0.547841498625
345,0.4948906179999999,0.512911585,0.35015304,0.456425506,0.8869529420000001,0.785120189,0.344206556,0.634302785,0.558120402625,0.558120402625
346,0.368063312,0.622446475,0.592629163,0.446460264,0.8322594879999999,0.778058861,0.328342845,0.49904362,0.5584130035,0.5584130035
347,0.4480095999999999,0.474097734,0.313172816,0.528976749,0.8788095659999999,0.805335951,0.328376118,0.366183261,0.517870224375,0.517870224375
348,0.276452753,0.43253093,0.263243668,0.351723575,0.8693790570000001,0.5934177039999999,0.322551178,0.3645524129999999,0.4342314097499999,0.43423140974999996
349,0.370086253,0.461695863,0.264650916,0.351723575,0.6323416270000001,0.7783897540000001,0.33662731,0.4339857729999999,0.453687633875,0.453687633875
350,0.360144522,0.525026335,0.3497119829999999,0.490175806,0.852993165,0.767916272,0.330348973,0.410140419,0.510807184375,0.510807184375
351,0.348904415,0.5618450779999999,0.369214332,0.532849852,0.838351968,0.728352982,0.333789095,0.282810251,0.4995147466249999,0.4995147466249999
352,0.3831947579999999,0.625126859,0.313085836,0.36930885,0.8546423479999999,0.728727035,0.331296426,0.257514716,0.4828621035,0.4828621035
353,0.441251447,0.470739216,0.5902939229999999,0.460933561,0.848134707,0.749501359,0.32544917,0.314994797,0.5251622725,0.5251622725
354,0.546385449,0.564694183,0.366119041,0.402052478,0.842314331,0.8199725640000001,0.3355627029999999,0.50563124,0.547841498625,0.547841498625
355,0.419623773,0.474984361,0.5060920870000001,0.3948794879999999,0.875037713,0.845878558,0.337918139,0.509473105,0.545485903,0.545485903
356,0.348092682,0.6199305860000001,0.272419775,0.473926419,0.906263171,0.788228948,0.33804831,0.54033009,0.535904997625,0.535904997625
357,0.426177274,0.4875974629999999,0.276480032,0.4497429579999999,0.873749743,0.583522566,0.325555706,0.241514051,0.458042474125,0.45804247412499993
358,0.314903226,0.403744587,0.236180796,0.514179727,0.907746317,0.841311872,0.318954918,0.49689179,0.504239154125,0.504239154125
359,0.323792525,0.7779690029999999,0.353062917,0.351723575,0.613278576,0.778893287,0.336170525,0.440351762,0.49690527125,0.49690527124999995
360,0.6047959270000001,0.53023479,0.411686222,0.555902286,0.848822408,0.700500425,0.3444976389999999,0.621622729,0.57725780325,0.57725780325
361,0.324854016,0.296982498,0.27591698,0.44978826,0.8820142809999999,0.7873193909999999,0.351316557,0.5773798520000001,0.493196479375,0.49319647937500005
362,0.26471182,0.596077008,0.228367442,0.504230622,0.8584603999999999,0.767700472,0.339324576,0.429625566,0.4985622382499999,0.49856223825
363,0.165283949,0.55059714,0.346502061,0.54390077,0.738799772,0.7204834840000001,0.330656793,0.340514701,0.46709233375,0.46709233375000003
364,0.405906593,0.3829130529999999,0.235240265,0.4068524289999999,0.896959466,0.8212427809999999,0.339684901,0.299093501,0.473486623625,0.47348662362500005
365,0.168958415,0.588384198,0.353621732,0.516022128,0.694727372,0.719361325,0.325584626,0.292128267,0.457348507875,0.457348507875
366,0.49972846,0.562668656,0.360933779,0.383199596,0.8600667259999999,0.8442374559999999,0.3318539669999999,0.2215130239999999,0.508025208,0.508025208
367,0.3697600129999999,0.5868323320000001,0.243356906,0.384868194,0.732189833,0.740279515,0.322592592,0.413807541,0.47421086575,0.47421086575000004
368,0.57364042,0.5280936860000001,0.508685129,0.509754516,0.486765121,0.8402955129999999,0.333360807,0.4120683639999999,0.5240829445,0.5240829445
369,0.455840039,0.628005527,0.409214129,0.452028027,0.900455074,0.7344673079999999,0.3362106379999999,0.474725837,0.5488683223749999,0.5488683223749999
370,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
371,0.271048148,0.549043404,0.4081499429999999,0.474494728,0.688214454,0.761628155,0.335055592,0.346079792,0.4792142769999999,0.4792142769999999
372,0.478407683,0.5480897229999999,0.351016239,0.386055381,0.8724472259999999,0.771121983,0.338284656,0.496267541,0.5302113039999999,0.5302113039999999
373,0.328116329,0.5623755579999999,0.318049607,0.351723575,0.7089705079999999,0.792028299,0.33179443,0.403965343,0.474627956125,0.4746279561249999
374,0.272753298,0.6424731779999999,0.300125571,0.4750789279999999,0.85035027,0.708177142,0.332667772,0.595902045,0.5221910255,0.5221910255
375,0.420517488,0.573391117,0.44221778,0.351723575,0.835773304,0.7906327940000001,0.314284875,0.4046413379999999,0.5166477838750001,0.5166477838750001
376,0.19173476,0.600051529,0.25305782,0.399443292,0.684399407,0.847984315,0.320436863,0.3199412219999999,0.4521311509999999,0.45213115099999995
377,0.493873933,0.5233696529999999,0.4942068979999999,0.443456082,0.8555101140000001,0.70275913,0.32756297,0.441201699,0.5352425598749999,0.5352425598749999
378,0.554528417,0.3376564629999999,0.54365021,0.4769955329999999,0.862489739,0.826813495,0.329108043,0.437088822,0.5460413402500001,0.5460413402500001
379,0.140241729,0.710278727,0.338870292,0.358502143,0.6784856229999999,0.811076225,0.336878371,0.347972877,0.465288248375,0.46528824837500005
380,0.401993336,0.701538958,0.151387574,0.4236851339999999,0.913997596,0.7897889109999999,0.347042872,0.3855277079999999,0.514370261125,0.514370261125
381,0.429174112,0.604481299,0.264380654,0.52519251,0.776480145,0.83236411,0.3335243539999999,0.589857306,0.54443181125,0.54443181125
382,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
383,0.45735223,0.329048318,0.277455003,0.3522749429999999,0.905302452,0.5897732960000001,0.343026586,0.546439322,0.47508401875,0.47508401875
384,0.56646464,0.462973986,0.493785567,0.4144871979999999,0.8626742559999999,0.8194330259999999,0.338918836,0.487410707,0.5557685269999999,0.5557685269999999
385,0.244498658,0.594916369,0.355250307,0.534547737,0.8482116140000001,0.7826625890000001,0.328413488,0.305867917,0.499296084875,0.49929608487499993
386,0.331947506,0.419765511,0.488130437,0.39114776,0.919580375,0.849632591,0.326267576,0.582815775,0.538660941375,0.538660941375
387,0.481428763,0.510957956,0.32820515,0.333680102,0.8869529420000001,0.785120189,0.346351185,0.619540071,0.53652954475,0.53652954475
388,0.0,0.827633253,0.041467195,0.51795659,0.818677199,0.7865009479999999,0.33188301,0.240208244,0.445540804875,0.44554080487500003
389,0.098622659,0.639845341,0.217229819,0.351723575,0.777251027,0.830170764,0.333122381,0.406651312,0.45682710975,0.45682710975000007
390,0.187868862,0.696520633,0.127033431,0.35752479,0.830865272,0.78166991,0.320951624,0.356976715,0.457426404625,0.45742640462500006
391,0.215580357,0.491612052,0.290638578,0.351723575,0.772888373,0.799581291,0.327668839,0.451518437,0.4626514377499999,0.46265143774999995
392,0.31911538,0.34415144,0.397141298,0.351723575,0.820817082,0.769095977,0.3338414819999999,0.460339379,0.474528201625,0.47452820162500003
393,0.138643461,0.7921891120000001,0.375269252,0.509171363,0.866633263,0.771872601,0.331005091,0.380462092,0.520655779375,0.520655779375
394,0.493305704,0.497026515,0.337944464,0.3585770139999999,0.8869529420000001,0.792810967,0.3346813819999999,0.62492894,0.540778491,0.540778491
395,0.615252502,0.4958421179999999,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,0.56518629,0.56518629
396,0.105525434,0.7844839570000001,0.152863706,0.351723575,0.839653432,0.8475866679999999,0.329113288,0.383075546,0.47425320075,0.47425320075
