,Role_Inspector,Self_Esteem_Cont_SEAspirationAppearance,Character_Facet_Cont_SelfDiscipline,Self_Esteem_Cont_SEDiscrepancyIntelligence,Mean
386,0.5952736679999999,0.7167413229999999,0.382406074,0.314463238,0.50222107575
387,0.664138487,0.796886433,0.382899011,0.350440673,0.548591151
388,0.1959402689999999,0.70411689,0.570627662,0.495697335,0.49159553899999997
389,0.3046235089999999,0.753300677,0.485810852,0.556383363,0.52502960025
390,0.306203171,0.867997331,0.574971142,0.4832348039999999,0.558101612
391,0.424585741,0.629310291,0.5811869820000001,0.516447206,0.537882555
392,0.494323697,0.588137102,0.272537509,0.385684598,0.4351707265
393,0.284395241,0.658728987,0.576368516,0.48948461,0.5022443385
394,0.663990477,0.82403867,0.414888178,0.31287586,0.55394829625
395,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
396,0.210048469,0.758783213,0.702894795,0.4931517589999999,0.541219559
397,0.4778030889999999,0.684481736,0.5501381089999999,0.4793269029999999,0.5479374592499999
398,0.664739848,0.7288019029999999,0.43614706,0.274065054,0.52593846625
399,0.5950583220000001,0.607957705,0.46997221,0.418920303,0.5229771350000001
400,0.54199727,0.8340551959999999,0.442771297,0.480375775,0.5747998845
401,0.5637449489999999,0.668534964,0.406259635,0.469712131,0.52706291975
402,0.561665084,0.724382816,0.483345737,0.4744225489999999,0.5609540465
403,0.351426417,0.6822304690000001,0.6510108139999999,0.4745825279999999,0.539812557
404,0.568054218,0.651140205,0.478739356,0.476744022,0.54366945025
405,0.47751423,0.525491727,0.5233991960000001,0.509527994,0.50898328675
406,0.446996261,0.608679593,0.6132464120000001,0.5058390779999999,0.543690336
407,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
408,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
409,0.500330304,0.621981612,0.407884625,0.4804609139999999,0.50266436375
410,0.3799489479999999,0.7229019040000001,0.474570415,0.487256842,0.51616952725
411,0.389540391,0.7741782629999999,0.617742577,0.444787532,0.55656219075
412,0.2841660239999999,0.547330829,0.625693495,0.42256073,0.4699377695
413,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
414,0.45766871,0.8405645140000001,0.441831178,0.38463304,0.5311743605
415,0.391692791,0.732280246,0.373547627,0.479646696,0.4942918399999999
416,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
417,0.3854911789999999,0.7610373140000001,0.554834293,0.474590815,0.54398840025
418,0.396465016,0.7024826120000001,0.598734055,0.479557656,0.54430983475
419,0.3689054029999999,0.686042356,0.6531238420000001,0.471573035,0.544911159
420,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
421,0.4989504829999999,0.803056661,0.347045987,0.506107512,0.53879016075
422,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
423,0.492547403,0.600266627,0.4682960779999999,0.4871651489999999,0.51206881425
424,0.296523191,0.672318368,0.7227055179999999,0.4926036629999999,0.5460376849999999
425,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
426,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
427,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
428,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
429,0.54445356,0.680716786,0.591641699,0.5031161120000001,0.57998203925
430,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
431,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
432,0.274981798,0.677432226,0.7385651670000001,0.49151697,0.54562404025
433,0.635760283,0.8208626,0.40489396,0.31287586,0.54359817575
434,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
435,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
436,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
437,0.210738688,0.725353245,0.762228945,0.4871286279999999,0.5463623765
438,0.417889484,0.597072035,0.484417196,0.498153909,0.49938315599999994
439,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
440,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
441,0.441309787,0.749181291,0.555532751,0.506677313,0.5631752855
442,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
443,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
444,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
445,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
446,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
447,0.732172238,0.843383769,0.2906185839999999,0.358770221,0.556236203
448,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
449,0.5241556589999999,0.855220235,0.656470668,0.328474876,0.5910803594999999
450,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
451,0.216131581,0.702655733,0.571126911,0.496053404,0.49649190725
452,0.530979512,0.682774258,0.613691388,0.480166319,0.57690286925
453,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
454,0.695442235,0.7043056320000001,0.485757073,0.494441678,0.5949866545
455,0.455998401,0.52710694,0.619816885,0.52230033,0.5313056389999999
456,0.439900657,0.60323136,0.607764945,0.472812156,0.5309272795
457,0.509042946,0.681879708,0.428908013,0.487814415,0.5269112705
458,0.562561802,0.605536072,0.426137149,0.512557107,0.5266980325
459,0.515434521,0.7266968690000001,0.4200216129999999,0.48115746,0.5358276157499999
460,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
461,0.4558252279999999,0.7610796559999999,0.60432517,0.489078422,0.577577119
462,0.512398598,0.8161660609999999,0.426827591,0.281743752,0.5092840005
463,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
464,0.582077075,0.740790994,0.016925733,0.3562387999999999,0.42400815049999996
465,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
466,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
467,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
468,0.680397127,0.8604437090000001,0.612881078,0.357873909,0.62789895575
469,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
470,0.536567429,0.69896028,0.476373726,0.382691354,0.52364819725
471,0.2392242389999999,0.6625662179999999,0.690811787,0.481008902,0.5184027864999999
472,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
473,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
474,0.478815238,0.6742066290000001,0.363721637,0.280982957,0.44943161525
475,0.4171652529999999,0.740409832,0.608087842,0.48213392,0.56194921175
476,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
477,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
478,0.709839545,0.8504248670000001,0.3943902379999999,0.361227031,0.57897042025
479,0.455489125,0.660495653,0.416047083,0.4139338429999999,0.486491426
480,0.51827528,0.658616049,0.489035946,0.4687451139999999,0.53366809725
481,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
482,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
483,0.336377145,0.438574285,0.52877113,0.4990439229999999,0.45069162074999997
484,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
485,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
486,0.406954296,0.612535277,0.4930286579999999,0.491274028,0.50094806475
487,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
488,0.269848922,0.573071404,0.828842952,0.498654883,0.54260454025
489,0.806894853,0.69684342,0.414461212,0.334284722,0.5631210517499999
490,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
491,0.212523743,0.71122934,0.430465391,0.472725767,0.45673606025
492,0.447773847,0.6760908990000001,0.611516696,0.4966749139999999,0.558014089
493,0.45089002,0.641937741,0.448795048,0.482336396,0.50598980125
494,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
495,0.454968776,0.5602027629999999,0.4745944179999999,0.4781559489999999,0.4919804765
496,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
497,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
498,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
499,0.310317688,0.667609404,0.502436415,0.5220897760000001,0.5006133207500001
500,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
501,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
502,0.362539501,0.74254322,0.400728712,0.335187043,0.46024961900000005
503,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
504,0.369249208,0.669081842,0.348620414,0.370706171,0.43941440875
505,0.457524007,0.685992356,0.5663037710000001,0.485513454,0.548833397
506,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
507,0.534507956,0.608008853,0.4457178029999999,0.471874196,0.515027202
508,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
509,0.382736516,0.6398836370000001,0.469662257,0.483390542,0.493918238
510,0.432324658,0.664115965,0.492365579,0.485627814,0.5186085039999999
511,0.4593820179999999,0.660930102,0.604029412,0.4805750729999999,0.5512291512499999
512,0.48928061,0.839564765,0.360732527,0.275453352,0.4912578135
513,0.402767304,0.620986451,0.620412015,0.491237952,0.5338509305
514,0.510529123,0.699657616,0.5385089789999999,0.48945356,0.5595373195
515,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
516,0.2483583369999999,0.6267195179999999,0.732647591,0.491793446,0.524879723
517,0.310188083,0.806447728,0.4250392739999999,0.532538549,0.5185534085
518,0.54954398,0.788818516,0.408871627,0.47539149,0.55565640325
519,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
520,0.4353362429999999,0.588668939,0.470546041,0.323656354,0.4545518942499999
521,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
522,0.616943275,0.6411477839999999,0.362008662,0.464265521,0.5210913105
523,0.5258621760000001,0.608669792,0.40984123,0.4961642029999999,0.51013435025
524,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
525,0.554633753,0.6947169870000001,0.4934180479999999,0.485273278,0.5570105165
526,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
527,0.402993149,0.7497601490000001,0.5169179939999999,0.474408782,0.5360200185
528,0.286144025,0.764423097,0.5859519910000001,0.491720736,0.53205996225
529,0.585921844,0.6978516709999999,0.459001444,0.481062748,0.55595942675
530,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
531,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
532,0.5643222410000001,0.733721495,0.477370929,0.492154217,0.5668922205
533,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
534,0.481653713,0.666150008,0.70523585,0.498136062,0.58779390825
535,0.373536842,0.523155085,0.626155338,0.4871455939999999,0.50249821475
536,0.2931879089999999,0.7169457159999999,0.49816383,0.491413156,0.49992765274999995
537,0.397857842,0.685914747,0.569635957,0.537718196,0.5477816855000001
538,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
539,0.429575741,0.737217537,0.7498585809999999,0.49938647,0.60400958225
540,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
541,0.479097092,0.720402248,0.6308854070000001,0.483173445,0.578389548
542,0.198107345,0.654156086,0.668049604,0.475201401,0.49887860900000003
543,0.46580942,0.745552709,0.40906408,0.475818616,0.5240612062500001
544,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
545,0.543699255,0.709586562,0.477209878,0.470697245,0.5502982350000001
546,0.434723402,0.705366871,0.602718039,0.479585636,0.555598487
547,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
548,0.482132813,0.585429333,0.43281228,0.468488571,0.49221574925
549,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
550,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
551,0.298778289,0.6997890840000001,0.477697306,0.4749265689999999,0.487797812
552,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
553,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
554,0.514636239,0.600592885,0.515190052,0.466556625,0.5242439502499999
555,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
556,0.221809151,0.641542111,0.631127144,0.4950730279999999,0.4973878585
557,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
558,0.5348780439999999,0.72720896,0.415173444,0.481977539,0.53980949675
559,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
560,0.443366626,0.722627329,0.370647375,0.43364105,0.492570595
561,0.303339141,0.7843221779999999,0.389233342,0.369074737,0.4614923495
562,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
563,0.480069455,0.689989999,0.6277340570000001,0.454940942,0.56318361325
564,0.400427618,0.6248971879999999,0.598923654,0.400229782,0.5061195605
565,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
566,0.291170808,0.729762137,0.590638257,0.446047352,0.5144046385
567,0.510489643,0.855387797,0.604828199,0.497432104,0.6170344357499999
568,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
569,0.2227364,0.8157864840000001,0.685192128,0.4769266029999999,0.55016040375
570,0.52549614,0.810544295,0.489001922,0.313092312,0.5345336672500001
571,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
572,0.253850972,0.6335373320000001,0.7694322859999999,0.499096424,0.5389792535
573,0.69840201,0.872133246,0.505687423,0.306472683,0.5956738404999999
574,0.443232664,0.821847475,0.456736194,0.330330865,0.5130367995
575,0.399640469,0.856281352,0.561261611,0.449766492,0.5667374810000001
576,0.24812173,0.75575087,0.668683417,0.566408453,0.5597411175
577,0.4992235229999999,0.816229525,0.443389231,0.282157045,0.510249831
578,0.4183277929999999,0.584000105,0.508506384,0.48574493,0.49914480299999997
579,0.521841153,0.619704311,0.464496859,0.4971681739999999,0.52580262425
580,0.407636192,0.700706299,0.6965466920000001,0.481180493,0.5715174190000001
581,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
582,0.5799180110000001,0.6135932239999999,0.454072634,0.490932939,0.534629202
583,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
584,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
585,0.254976121,0.664055476,0.7517498779999999,0.507690276,0.54461793775
586,0.398094293,0.847931135,0.452482958,0.3642618689999999,0.5156925637499999
587,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
588,0.455737807,0.699916112,0.5296939820000001,0.466112561,0.5378651155
589,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
590,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
591,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
592,0.911299581,0.8055799709999999,0.208393158,0.420399771,0.58641812025
593,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
594,0.3272698539999999,0.601100075,0.6091027370000001,0.484014933,0.50537189975
595,0.546804993,0.735040227,0.359536082,0.370023227,0.50285113225
596,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
597,0.458269362,0.714042927,0.5776610179999999,0.496163761,0.561534267
598,0.541115758,0.658842155,0.452599983,0.484572998,0.5342827235000001
599,0.4190578029999999,0.7569691340000001,0.326129048,0.298181096,0.45008427025
600,0.263606608,0.601276949,0.714743589,0.488106989,0.51693353375
601,0.296661818,0.660627504,0.597124677,0.478468477,0.508220619
602,0.728271496,0.8315159940000001,0.370191769,0.38472837,0.5786769072500001
603,0.33901796,0.645086621,0.541653143,0.48149826,0.501813996
604,0.604305847,0.640183327,0.582932505,0.464481802,0.57297587025
605,0.49676492,0.692928698,0.577068591,0.464274846,0.55775926375
606,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
607,0.50955405,0.6720128590000001,0.635752623,0.4994897129999999,0.57920231125
608,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
609,0.430874535,0.8300911670000001,0.607518795,0.4876904379999999,0.58904373375
610,0.3864379089999999,0.684621933,0.5539291270000001,0.486890325,0.5279698235
611,0.301215183,0.608588936,0.527179644,0.505587802,0.48564289124999993
612,0.412820552,0.716743958,0.496312046,0.474809618,0.5251715435000001
613,0.41375502,0.6587420039999999,0.5948992679999999,0.497987525,0.54134595425
614,0.586290171,0.763273793,0.237801458,0.323842394,0.47780195400000003
615,0.352876655,0.7290603859999999,0.475423537,0.5118903810000001,0.5173127397499999
616,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
617,0.461693927,0.826986682,0.389255306,0.336016184,0.50348802475
618,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
619,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
620,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
621,0.278551321,0.6958851620000001,0.5688122879999999,0.486620459,0.5074673075
622,0.260029068,0.6787081640000001,0.486730121,0.513254525,0.48468046950000004
623,0.481379273,0.576420587,0.382262436,0.534442541,0.49362620925
624,0.6267795079999999,0.746821449,0.445282003,0.4648543089999999,0.5709343172499999
625,0.238900919,0.710521464,0.8342226140000001,0.490635944,0.5685702352500001
626,0.5935822860000001,0.8126718,0.348610721,0.267367226,0.5055580082500001
627,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
628,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
629,0.6716838959999999,0.844177195,0.472855598,0.271653041,0.5650924325
630,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
