,Role_Director,Character_Facet_Cont_SelfConsciousness,Temperament_Energetic,Character_Facet_Cont_Adventurousness,Mean
424,0.4886557929999999,0.564740896,0.625,0.7963728170000001,0.6186923765
425,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
426,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
427,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
428,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
429,0.532595528,0.368299221,0.125,0.621127172,0.4117554802499999
430,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
431,0.552035961,0.424811257,0.75,0.593209974,0.580014298
432,0.420554249,0.5564286999999999,0.625,0.736038583,0.584505383
433,0.474799721,0.569553877,0.5,0.575180378,0.529883494
434,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
435,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
436,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
437,0.383263201,0.672220468,0.625,0.7521030209999999,0.6081466725
438,0.446214517,0.413088406,0.125,0.639344962,0.40591197125
439,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
440,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
441,0.384475744,0.3240957989999999,0.125,0.564506145,0.3495194219999999
442,0.552035961,0.424811257,0.75,0.593209974,0.580014298
443,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
444,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
445,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
446,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
447,0.638548833,0.3821271029999999,0.0,0.551649353,0.39308132225
448,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
449,0.3482572,0.637137506,0.125,0.614926124,0.4313302074999999
450,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
451,0.391197332,0.611004577,1.0,0.734412223,0.684153533
452,0.606522828,0.497921964,0.25,0.58971181,0.4860391505
453,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
454,0.608008126,0.304599369,0.125,0.477256227,0.3787159305
455,0.474860426,0.320493076,0.125,0.6588470129999999,0.39480012875
456,0.428178209,0.330617498,0.5,0.639619092,0.47460369975
457,0.586842854,0.428383506,0.75,0.578419816,0.585911544
458,0.517421803,0.319540056,0.0,0.630891615,0.3669633685
459,0.413901732,0.324418948,0.5,0.43230536,0.41765651
460,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
461,0.602794035,0.472496657,0.625,0.5804629729999999,0.5701884162499999
462,0.4159099,0.6464353660000001,0.0,0.632542984,0.4237220625
463,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
464,0.452181991,0.600556629,0.5,0.617379936,0.542529639
465,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
466,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
467,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
468,0.528426492,0.487867038,0.125,0.550534018,0.422956887
469,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
470,0.3380665879999999,0.59399905,0.125,0.527475893,0.3961353827499999
471,0.379289662,0.572772085,0.625,0.62262162,0.54992084175
472,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
473,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
474,0.294030427,0.647230438,0.125,0.470309532,0.38414259925
475,0.5127128989999999,0.489628456,0.375,0.57526643,0.48815194625
476,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
477,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
478,0.601941053,0.520833394,0.125,0.490236416,0.43450271575
479,0.516473617,0.467860867,0.25,0.65998313,0.4735794035
480,0.614427194,0.30682459,0.375,0.613374918,0.4774066755
481,0.552035961,0.424811257,0.75,0.593209974,0.580014298
482,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
483,0.471679811,0.606836261,0.625,0.674325361,0.59446035825
484,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
485,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
486,0.506343516,0.429395151,0.375,0.6517641479999999,0.49062570375
487,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
488,0.392320817,0.564111086,1.0,0.689870093,0.661575499
489,0.550954759,0.4410146129999999,0.125,0.475827632,0.398199251
490,0.552035961,0.424811257,0.75,0.593209974,0.580014298
491,0.33044474,0.581663583,0.5,0.6193997929999999,0.507877029
492,0.475013291,0.374751042,0.0,0.608918663,0.3646707489999999
493,0.406814356,0.351111926,0.0,0.576588814,0.333628774
494,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
495,0.502181576,0.475506084,0.75,0.5780754260000001,0.5764407715
496,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
497,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
498,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
499,0.406709846,0.3858434,0.375,0.8368100279999999,0.5010908185
500,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
501,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
502,0.313847951,0.667632165,0.125,0.411151754,0.3794079675
503,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
504,0.382842895,0.7218500390000001,0.0,0.4585451679999999,0.3908095255
505,0.4433358679999999,0.37215037,0.5,0.589569228,0.4762638664999999
506,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
507,0.481847541,0.2849748689999999,0.0,0.507173998,0.318499102
508,0.552035961,0.424811257,0.75,0.593209974,0.580014298
509,0.483924997,0.446184983,0.375,0.737442314,0.5106380735
510,0.5329213970000001,0.429330518,0.375,0.709557675,0.5117023975
511,0.530692535,0.446940116,0.25,0.7504447240000001,0.49451934375
512,0.301283227,0.659131982,0.125,0.455630734,0.3852614857499999
513,0.484498934,0.466202537,0.375,0.643400486,0.49227548925
514,0.5079227070000001,0.306253255,0.125,0.672166887,0.40283571225
515,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
516,0.396972312,0.595645442,0.5,0.80712552,0.5749358185
517,0.4657874879999999,0.532343432,0.5,0.682369142,0.5451250155
518,0.473410897,0.291526011,0.125,0.5377246379999999,0.3569153865
519,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
520,0.262117911,0.597155289,0.5,0.5718375520000001,0.482777688
521,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
522,0.563660542,0.34725595,0.125,0.512644283,0.38714019375
523,0.522391782,0.4285786239999999,0.0,0.487582332,0.3596381844999999
524,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
525,0.496044734,0.328974878,0.125,0.548517887,0.37463437475
526,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
527,0.4872218129999999,0.461249285,0.25,0.6999018640000001,0.4745932405
528,0.410382481,0.56110075,0.5,0.7751015859999999,0.56164620425
529,0.578708077,0.442748443,0.125,0.5088061420000001,0.4138156655
530,0.552035961,0.424811257,0.75,0.593209974,0.580014298
531,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
532,0.610395762,0.4940249479999999,0.125,0.576815974,0.451559171
533,0.552035961,0.424811257,0.75,0.593209974,0.580014298
534,0.55024689,0.4986528289999999,0.375,0.557866593,0.495441578
535,0.466413207,0.5287041720000001,0.375,0.7315679359999999,0.52542132875
536,0.414006652,0.501746641,1.0,0.589715741,0.6263672585
537,0.5042964560000001,0.5104368979999999,0.25,0.7161363209999999,0.49521741875
538,0.552035961,0.424811257,0.75,0.593209974,0.580014298
539,0.486837879,0.569080425,0.25,0.584190379,0.47252717075
540,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
541,0.621627803,0.37152528,0.625,0.669470943,0.5719060065
542,0.3552545029999999,0.620472586,1.0,0.753056049,0.6821957845
543,0.434271778,0.330510979,0.125,0.597820438,0.37190079875
544,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
545,0.499881636,0.369297639,0.125,0.480337664,0.36862923475
546,0.496160366,0.479282912,0.25,0.7555855490000001,0.49525720675
547,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
548,0.59440252,0.418886781,0.375,0.705102162,0.5233478657499999
549,0.552035961,0.424811257,0.75,0.593209974,0.580014298
550,0.552035961,0.424811257,0.75,0.593209974,0.580014298
551,0.445908411,0.537314129,0.625,0.6753201209999999,0.57088566525
552,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
553,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
554,0.50120513,0.3851397379999999,0.5,0.549074055,0.4838547307499999
555,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
556,0.396791499,0.6425609729999999,0.5,0.787939862,0.5818230835
557,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
558,0.54505401,0.375256429,0.125,0.632215944,0.41938159575
559,0.552035961,0.424811257,0.75,0.593209974,0.580014298
560,0.449890557,0.303056912,0.5,0.697760395,0.487676966
561,0.232249237,0.742032415,0.0,0.72245519,0.4241842105
562,0.552035961,0.424811257,0.75,0.593209974,0.580014298
563,0.531401415,0.406417121,0.375,0.648105977,0.49023112825
564,0.488564436,0.6101379720000001,0.75,0.7069931779999999,0.6389238965
565,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
566,0.407312211,0.61765705,0.625,0.78512563,0.6087737227500001
567,0.559487069,0.500958796,0.0,0.7192081290000001,0.4449134985
568,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
569,0.325068122,0.6148960139999999,0.5,0.751771498,0.5479339085
570,0.367364312,0.4966636829999999,0.125,0.50353721,0.37314130125
571,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
572,0.368266567,0.648422727,1.0,0.758427547,0.69377921025
573,0.6760965840000001,0.497366737,0.125,0.72112194,0.50489631525
574,0.387730093,0.605003826,0.125,0.573100339,0.4227085645
575,0.499529146,0.370318756,0.375,0.7344635890000001,0.49482787275
576,0.406246083,0.6267414920000001,0.5,0.853310529,0.5965745259999999
577,0.30779985,0.6045490579999999,0.125,0.4472412679999999,0.3711475439999999
578,0.468898382,0.377939437,0.375,0.801763507,0.5059003315
579,0.589020351,0.310685313,0.375,0.7242289679999999,0.499733658
580,0.4824449179999999,0.63304668,0.375,0.6770503090000001,0.54188547675
581,0.552035961,0.424811257,0.75,0.593209974,0.580014298
582,0.612799267,0.422337591,0.125,0.58368521,0.435955517
583,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
584,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
585,0.43280506,0.537266911,0.5,0.745721382,0.55394833825
586,0.328734478,0.664910591,0.125,0.545763109,0.4161020445
587,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
588,0.56627761,0.4682371729999999,0.25,0.717183922,0.50042467625
589,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
590,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
591,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
592,0.6882323159999999,0.3635250679999999,0.125,0.53245896,0.4273040859999999
593,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
594,0.428480531,0.544143021,0.375,0.709762027,0.51434639475
595,0.344879597,0.579190112,0.125,0.672914455,0.430496041
596,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
597,0.466955729,0.317763808,0.5,0.660952943,0.4864181199999999
598,0.5621060529999999,0.521539792,0.125,0.429425406,0.40951781275
599,0.376705066,0.632532716,0.0,0.681576127,0.42270347725
600,0.378747173,0.58916012,0.625,0.722700846,0.57890203475
601,0.3548058089999999,0.524693334,0.375,0.554409436,0.45222714475
602,0.499179373,0.45390505,0.125,0.445627355,0.3809279445
603,0.417146396,0.42842483,0.375,0.7788630609999999,0.4998585717499999
604,0.633313104,0.5115570939999999,0.0,0.387038282,0.38297712
605,0.536165916,0.473525646,0.5,0.657169201,0.54171519075
606,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
607,0.537484899,0.373783222,0.5,0.581492341,0.4981901155
608,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
609,0.529578538,0.471961833,0.75,0.72367121,0.61880289525
610,0.475608406,0.519793893,0.375,0.646111315,0.5041284035
611,0.45660413,0.461669924,0.625,0.808629252,0.5879758265
612,0.457657839,0.502314469,0.375,0.661976699,0.49923725175
613,0.5107769360000001,0.478915595,0.75,0.643444526,0.5957842642500001
614,0.368730267,0.410304989,0.0,0.380139662,0.2897937295
615,0.443382311,0.41559771,0.375,0.7303627659999999,0.49108569675
616,0.552035961,0.424811257,0.75,0.593209974,0.580014298
617,0.467222559,0.5577851620000001,0.125,0.553351786,0.42583987675
618,0.552035961,0.424811257,0.75,0.593209974,0.580014298
619,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
620,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
621,0.346637577,0.516521291,0.375,0.569552025,0.4519277232499999
622,0.40345805,0.563713323,0.625,0.716816033,0.5772468515
623,0.378764607,0.215963232,0.5,0.517177615,0.4029763635
624,0.530860671,0.333322244,0.0,0.559313785,0.3558741749999999
625,0.378904271,0.623018933,0.625,0.660290355,0.57180338975
626,0.411055372,0.534297509,0.125,0.492649086,0.39075049175
627,0.552035961,0.424811257,0.75,0.593209974,0.580014298
628,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
629,0.457266802,0.5270231329999999,0.125,0.568076846,0.41934169525
630,0.552035961,0.424811257,0.75,0.593209974,0.580014298
