,Role_Assistant,Self_Esteem_Cont_SEDiscrepancy,Personal_Values_Facet_Cont_ConformityRules,Self_Esteem_Cont_SEAspirationIntelligence,Mean
388,0.0,0.481802624,0.48657264,0.8321655029999999,0.45013519175
389,0.0,0.28850665,0.577766278,0.712236807,0.39462743375
390,0.165918235,0.415833382,0.556010219,0.902571761,0.51008339925
391,0.316766138,0.4261571629999999,0.528258652,0.8496596820000001,0.5302104087499999
392,0.44811268,0.331943417,0.585326938,0.7824624020000001,0.53696135925
393,0.0,0.438023292,0.559597666,0.817558098,0.453794764
394,0.492031391,0.6387726029999999,0.461981271,0.755152727,0.586984498
395,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
396,0.0,0.4833810129999999,0.5333614520000001,0.7347415690000001,0.43787100850000005
397,0.214485521,0.353800499,0.589715287,0.8105538259999999,0.49213878324999993
398,0.358748647,0.3183166719999999,0.485699239,0.736017145,0.47469542575
399,0.3655756229999999,0.288101437,0.492892644,0.828915677,0.49387134525
400,0.326130779,0.3431148429999999,0.551509106,0.855305127,0.5190149637499999
401,0.352690896,0.175188767,0.581055684,0.90003929,0.50224365925
402,0.317547794,0.3644142529999999,0.554738714,0.858624382,0.5238312857499999
403,0.0356349939999999,0.451571682,0.4975291579999999,0.824108299,0.45221103325
404,0.4178063929999999,0.265446906,0.682608265,0.791813949,0.53941887825
405,0.266696542,0.362209641,0.650742618,0.851476537,0.5327813345
406,0.083805035,0.472159314,0.541133671,0.8338913,0.48274733000000003
407,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
408,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
409,0.451189401,0.1881888289999999,0.5753090120000001,0.835506451,0.51254842325
410,0.187490286,0.293994229,0.499920847,0.76948569,0.437722763
411,0.26475485,0.316968555,0.49725833,0.77716272,0.46403611375
412,0.0,0.3997770129999999,0.501348824,0.8071881120000001,0.42707848724999997
413,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
414,0.427701147,0.677253168,0.467902505,0.761887414,0.5836860585000001
415,0.177596303,0.43740028,0.635703397,0.8502064290000001,0.52522660225
416,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
417,0.054986071,0.416277465,0.607377966,0.712028522,0.447667506
418,0.107970569,0.423680741,0.526580051,0.8345536590000001,0.47319625500000007
419,0.049128142,0.484465631,0.547718668,0.8066058509999999,0.47197957300000004
420,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
421,0.2967869939999999,0.29064927,0.512818504,0.793501993,0.47343919025
422,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
423,0.493559221,0.335723111,0.555317784,0.818662298,0.5508156035
424,0.0080739719999999,0.490888152,0.558706472,0.878875002,0.48413589949999997
425,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
426,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
427,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
428,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
429,0.317643246,0.341084114,0.585400415,0.869117246,0.52831125525
430,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
431,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
432,0.01127943,0.540737565,0.575494618,0.875398322,0.50072748375
433,0.489073301,0.6387726029999999,0.461981271,0.755152727,0.5862449755
434,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
435,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
436,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
437,0.0,0.536132371,0.515834761,0.824356605,0.46908093425
438,0.318327726,0.385232205,0.529612589,0.811738223,0.51122768575
439,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
440,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
441,0.333388332,0.5096500110000001,0.5658826889999999,0.794012426,0.5507333645
442,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
443,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
444,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
445,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
446,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
447,0.358393908,0.590902099,0.418211357,0.791538772,0.539761534
448,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
449,0.638354754,0.605254156,0.410884315,0.7690387740000001,0.60588299975
450,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
451,0.0,0.4004391229999999,0.448158332,0.750612985,0.39980260999999995
452,0.220682676,0.391416881,0.5878143370000001,0.799056997,0.49974272275
453,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
454,0.440847327,0.255838142,0.553327401,0.836497288,0.5216275395
455,0.2499090139999999,0.551460142,0.581283734,0.830079001,0.55318297275
456,0.323552823,0.4503786389999999,0.563383175,0.773656415,0.527742763
457,0.332516682,0.260713447,0.595434211,0.8335118009999999,0.5055440352499999
458,0.43064908,0.216472228,0.629933969,0.826782225,0.5259593755
459,0.418339721,0.5349116070000001,0.563881151,0.738907007,0.5640098715
460,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
461,0.222100193,0.339121729,0.615875825,0.873394027,0.5126229435
462,0.655883626,0.630907317,0.525315315,0.826790622,0.65972422
463,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
464,0.455612247,0.718537283,0.304680988,0.735052542,0.553470765
465,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
466,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
467,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
468,0.6116948529999999,0.743509767,0.462191175,0.666417865,0.620953415
469,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
470,0.40542571,0.582404544,0.518776629,0.763078853,0.567421434
471,0.0,0.391744321,0.590605577,0.648319746,0.40766741100000004
472,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
473,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
474,0.383796241,0.628398243,0.512772694,0.796683003,0.5804125452500001
475,0.11209501,0.437463541,0.537952549,0.84747761,0.48374717749999996
476,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
477,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
478,0.455882558,0.699115113,0.49459793,0.7877120329999999,0.6093269084999999
479,0.268746536,0.3212545189999999,0.474040799,0.758094358,0.45553405299999994
480,0.2411412539999999,0.355376087,0.606072827,0.747293137,0.48747082625
481,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
482,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
483,0.0,0.417374384,0.5472467120000001,0.8181289820000001,0.4456875195000001
484,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
485,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
486,0.19770959,0.426093666,0.514816211,0.761129449,0.47493722899999996
487,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
488,0.0069697119999999,0.563340651,0.5351863410000001,0.837839413,0.48583402924999997
489,0.495315259,0.66939925,0.459314679,0.8346119209999999,0.6146602772499999
490,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
491,0.215336171,0.460706189,0.566068362,0.8847594809999999,0.53171755075
492,0.401497296,0.478177614,0.525545876,0.863578209,0.56719974875
493,0.48595748,0.395923029,0.5329812270000001,0.713314892,0.532044157
494,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
495,0.235771566,0.272730629,0.5870726039999999,0.769697592,0.46631809775
496,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
497,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
498,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
499,0.225643233,0.35163138,0.487582924,0.818135301,0.47074820949999996
500,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
501,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
502,0.590044318,0.755238761,0.383704119,0.812265621,0.63531320475
503,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
504,0.29113688,0.7360085009999999,0.430597411,0.7370000040000001,0.548685699
505,0.297389297,0.504814626,0.518794393,0.830654019,0.5379130837499999
506,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
507,0.349285047,0.313912972,0.523989236,0.721573096,0.47719008775
508,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
509,0.1375055419999999,0.327475605,0.6309966379999999,0.869646478,0.49140606574999995
510,0.204182291,0.505704836,0.5279124070000001,0.8173419340000001,0.5137853670000001
511,0.129705594,0.3961704929999999,0.516254651,0.8353601979999999,0.469372734
512,0.406198651,0.649838227,0.488474317,0.806483631,0.5877487065
513,0.251296227,0.5355368229999999,0.563205536,0.821321847,0.54284010825
514,0.3177957919999999,0.40594207,0.587186711,0.8156886520000001,0.53165330625
515,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
516,0.0,0.440987512,0.559325618,0.800317863,0.45015774825
517,0.013910465,0.414147742,0.4841195729999999,0.842760579,0.43873458975
518,0.435433523,0.247522226,0.527598575,0.8596236970000001,0.51754450525
519,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
520,0.353250523,0.568620885,0.381138775,0.603192026,0.47655055225
521,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
522,0.40378995,0.256147008,0.616086185,0.860410327,0.5341083675
523,0.28362343,0.502262082,0.536002945,0.71848408,0.51009313425
524,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
525,0.280267962,0.425729766,0.575063165,0.764372136,0.51135825725
526,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
527,0.043014141,0.348411508,0.513899464,0.865985687,0.4428277
528,0.0,0.346446196,0.53386279,0.84303019,0.430834794
529,0.352813571,0.21393259,0.499039405,0.869674026,0.483864898
530,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
531,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
532,0.326617663,0.398952384,0.619337652,0.81642545,0.54033328725
533,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
534,0.20705737,0.476654853,0.500322857,0.8204985929999999,0.50113341825
535,0.026018876,0.289177225,0.560623649,0.7183815109999999,0.39855031524999995
536,0.066873237,0.3507603729999999,0.540158765,0.80668905,0.44112035625
537,0.039998425,0.542129277,0.462573533,0.803422685,0.46203098
538,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
539,0.04315044,0.530748628,0.520033037,0.8411383570000001,0.4837676155
540,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
541,0.139047101,0.4506678979999999,0.496572884,0.821115375,0.47685081449999994
542,0.0,0.494642845,0.489839377,0.761941434,0.43660591400000004
543,0.434727793,0.364702092,0.62236924,0.861536613,0.5708339345
544,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
545,0.291467539,0.216186637,0.580124217,0.8776997790000001,0.491369543
546,0.133881568,0.394761755,0.5715117470000001,0.784752572,0.4712269105
547,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
548,0.1928166389999999,0.370061491,0.510283466,0.839290344,0.478112985
549,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
550,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
551,0.009484944,0.434190666,0.515070633,0.787398087,0.4365360825
552,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
553,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
554,0.4299467289999999,0.308809748,0.623101593,0.798160647,0.54000467925
555,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
556,0.0,0.351990629,0.462300212,0.7610254059999999,0.39382906175
557,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
558,0.294477583,0.483677743,0.620159856,0.773735767,0.54301273725
559,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
560,0.509334495,0.283285213,0.646578843,0.90933696,0.58713387775
561,0.489572311,0.6897682079999999,0.310554424,0.792143582,0.57050963125
562,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
563,0.245879498,0.51895615,0.450675984,0.865337554,0.5202122965
564,0.116041067,0.436305327,0.567204901,0.77880063,0.47458798125
565,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
566,0.061631755,0.355353907,0.567037252,0.781998759,0.44150541825
567,0.203680703,0.476303382,0.482129365,0.870283061,0.50809912775
568,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
569,0.039608361,0.506722425,0.451363756,0.839213178,0.45922693
570,0.60332381,0.54900546,0.480691035,0.757156886,0.5975442977500001
571,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
572,0.0,0.488258484,0.431901999,0.814588355,0.4336872095
573,0.539256004,0.670489483,0.35163435,0.833062108,0.59861048625
574,0.559087086,0.774040031,0.426978051,0.7439644540000001,0.6260174055000001
575,0.148565914,0.378953306,0.5894620939999999,0.830729046,0.48692758999999997
576,0.0,0.539404659,0.5539937,0.7668657740000001,0.46506603325000007
577,0.388025757,0.700442728,0.550852346,0.7860162070000001,0.6063342595000001
578,0.166838651,0.465274237,0.5694604639999999,0.814790487,0.5040909597500001
579,0.26021097,0.285716406,0.564327272,0.795607741,0.47646559725
580,0.062794728,0.480791997,0.470730794,0.8747228640000001,0.47226009575000005
581,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
582,0.272572913,0.422486552,0.5158842889999999,0.785763159,0.49917672825
583,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
584,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
585,0.0,0.486010352,0.593610884,0.768714647,0.46208397074999996
586,0.601962215,0.81453841,0.37332118,0.751865872,0.63542191925
587,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
588,0.176073567,0.456203449,0.517093946,0.876038951,0.50635247825
589,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
590,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
591,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
592,0.33796578,0.527328095,0.341801361,0.7521609029999999,0.48981403474999996
593,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
594,0.024795915,0.491331322,0.582972197,0.767214372,0.46657845150000005
595,0.459208104,0.706098291,0.36704688,0.776757375,0.5772776625
596,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
597,0.296797847,0.486830259,0.580377234,0.8176744159999999,0.545419939
598,0.314506717,0.526923268,0.5376007979999999,0.751171087,0.5325504675
599,0.399670856,0.568620885,0.479981061,0.7700699459999999,0.554585687
600,0.009048587,0.510321127,0.576495987,0.846546122,0.48560295575
601,0.1073235269999999,0.343433686,0.5888000489999999,0.629256836,0.4172035245
602,0.439455114,0.6726093540000001,0.468328586,0.767908099,0.58707528825
603,0.047455277,0.398967942,0.5885525189999999,0.76878472,0.4509401145
604,0.215558365,0.377288352,0.445528343,0.8560852990000001,0.47361508975
605,0.396191478,0.399637511,0.402872804,0.811707273,0.5026022665
606,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
607,0.361369934,0.284758866,0.568523956,0.8898750390000001,0.52613194875
608,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
609,0.166947255,0.414049954,0.5067263120000001,0.745947605,0.4584177815
610,0.1121505469999999,0.4401249829999999,0.541269894,0.819720006,0.4783163574999999
611,0.020705706,0.51094064,0.604251156,0.747882147,0.47094491225
612,0.090446759,0.417601696,0.541066488,0.7709472190000001,0.45501554050000004
613,0.157563359,0.261588373,0.577134148,0.7234536009999999,0.42993487025
614,0.298821617,0.613524351,0.460969461,0.6787655459999999,0.51302024375
615,0.048913842,0.32245262,0.6029754629999999,0.837937582,0.45306987675
616,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
617,0.375482043,0.671910479,0.356343936,0.8140655729999999,0.5544505077499999
618,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
619,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
620,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
621,0.160855416,0.316943175,0.488196615,0.848165815,0.45354025524999997
622,0.075237005,0.403881706,0.6177368679999999,0.8538992059999999,0.48768869625
623,0.523639527,0.294194399,0.587581328,0.8305245170000001,0.55898494275
624,0.378876625,0.249117693,0.599242124,0.845725162,0.518240401
625,0.0,0.54842933,0.45745004,0.845686281,0.46289141275
626,0.521845341,0.628285909,0.576138128,0.705094055,0.60784085825
627,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
628,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.602596476
629,0.441517028,0.52298987,0.4732351489999999,0.777950653,0.553923175
630,0.274210095,0.306793988,0.5703554710000001,0.8109369740000001,0.49057413200000005
