,Role_Charismatic,Personal_Values_Facet_Cont_Tradition,Self_Esteem_Cont_SELevelAppearance,Character_Facet_Cont_Assertiveness,Character_Facet_Cont_Cautiousness
400,0.554037584,0.308179555,0.629022774,0.52721242,0.705474787
401,0.49720724,0.51944124,0.769913532,0.3931005389999999,0.34201249
402,0.4999380639999999,0.3405875779999999,0.760477495,0.407068108,0.618412675
403,0.474822361,0.302040626,0.653982016,0.750311581,0.7713166379999999
404,0.602291339,0.442399749,0.735640175,0.535119053,0.650367506
405,0.460159902,0.379392367,0.780849958,0.468794456,0.482814054
406,0.364350976,0.445279582,0.710804188,0.391148027,0.653427643
407,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
408,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
409,0.575568493,0.336063385,0.7092080159999999,0.362235822,0.41989953
410,0.643513895,0.348254205,0.69088497,0.422157762,0.430113253
411,0.7596924759999999,0.249786031,0.727491065,0.504115965,0.597996569
412,0.299432863,0.302788619,0.673339887,0.548082689,0.48529168
413,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
414,0.56133286,0.454141933,0.597419311,0.655943176,0.393718926
415,0.6655273279999999,0.4355539089999999,0.779622026,0.5446575539999999,0.589563763
416,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
417,0.423787455,0.3609612789999999,0.778813945,0.555691643,0.479096587
418,0.552124076,0.331712628,0.670480439,0.481190929,0.697414152
419,0.486808439,0.301942148,0.686249604,0.555235185,0.759245305
420,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
421,0.495234676,0.339785822,0.719094892,0.458212006,0.554526093
422,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
423,0.573656492,0.340755187,0.7650634940000001,0.459520467,0.5723925120000001
424,0.465830643,0.410063232,0.71936186,0.595719221,0.6345652279999999
425,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
426,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
427,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
428,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
429,0.516683759,0.454973267,0.8167962059999999,0.495530824,0.5312398970000001
430,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
431,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
432,0.51180027,0.391953358,0.536715277,0.660142013,0.8369750429999999
433,0.446498889,0.330251099,0.626939869,0.43428645,0.338952277
434,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
435,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
436,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
437,0.3869185,0.296071455,0.7174671420000001,0.6567188039999999,0.665736731
438,0.739761316,0.322965711,0.7725784590000001,0.444971183,0.563744055
439,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
440,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
441,0.592773356,0.376155095,0.732222637,0.526034378,0.413053203
442,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
443,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
444,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
445,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
446,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
447,0.35477264,0.264818853,0.563329282,0.5844174010000001,0.550734953
448,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
449,0.356754967,0.331315711,0.585769454,0.367564992,0.415385324
450,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
451,0.447377478,0.21735772,0.587055611,0.687986093,0.638052451
452,0.436908912,0.4176775179999999,0.7232441140000001,0.532559499,0.4088592689999999
453,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
454,0.476113526,0.301126502,0.708045385,0.467424844,0.621552242
455,0.606880168,0.540707246,0.597177796,0.457941182,0.517908757
456,0.632940881,0.415369491,0.727846216,0.398111496,0.511272528
457,0.6857527390000001,0.383044877,0.68792935,0.443711745,0.355139544
458,0.384335485,0.423044848,0.6957396509999999,0.464613128,0.359200146
459,0.467085012,0.3526465179999999,0.682819805,0.403364482,0.686506009
460,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
461,0.603021163,0.4040598489999999,0.731575425,0.513470067,0.656592385
462,0.1765616139999999,0.359604836,0.625290165,0.567216852,0.30230043
463,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
464,0.362979021,0.324292878,0.475080022,0.309364273,0.492295466
465,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
466,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
467,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
468,0.364126774,0.327665428,0.538395087,0.507774889,0.629790473
469,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
470,0.281154388,0.335886664,0.7213593970000001,0.435375997,0.386427888
471,0.474729881,0.263188333,0.645385523,0.610212441,0.637432341
472,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
473,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
474,0.312350827,0.3384193379999999,0.5228263329999999,0.475472919,0.313986326
475,0.528423219,0.285159888,0.73352354,0.6168888060000001,0.552554306
476,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
477,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
478,0.20259074,0.359291376,0.627903277,0.271223759,0.36075607
479,0.524302457,0.332287142,0.655791615,0.373619449,0.62226904
480,0.570600138,0.484768791,0.7278874470000001,0.421454661,0.531762202
481,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
482,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
483,0.369754244,0.312368755,0.679533756,0.743949047,0.485467847
484,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
485,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
486,0.683651285,0.384039223,0.7725666940000001,0.588940491,0.519522182
487,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
488,0.528420849,0.254116343,0.7262026570000001,0.603699824,0.629683757
489,0.2168428389999999,0.283503744,0.408093699,0.529252918,0.587591423
490,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
491,0.615045344,0.359309772,0.605288057,0.495623585,0.402473167
492,0.725854518,0.332106266,0.671202692,0.38553844,0.57792797
493,0.620901771,0.35510334,0.652657215,0.5304072989999999,0.7187817409999999
494,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
495,0.6398248910000001,0.391511961,0.728957602,0.439115757,0.430075868
496,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
497,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
498,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
499,0.8326640540000001,0.352021084,0.701269798,0.492711388,0.477213306
500,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
501,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
502,0.565071478,0.3361925129999999,0.5356102739999999,0.365827055,0.483166871
503,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
504,0.7134536770000001,0.330757022,0.458253229,0.378704902,0.392756362
505,0.621732698,0.339082966,0.7370129190000001,0.563319375,0.76463123
506,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
507,0.402999521,0.421609025,0.6943148840000001,0.286950633,0.445026459
508,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
509,0.571585949,0.153680403,0.6936540440000001,0.576005078,0.732101274
510,0.62621655,0.354028906,0.709656829,0.569194214,0.7058640820000001
511,0.499522045,0.33471583,0.676318146,0.54986866,0.544280539
512,0.289541271,0.3206937589999999,0.5744597379999999,0.446670851,0.3684149479999999
513,0.735072849,0.397313043,0.602113025,0.652654136,0.664459185
514,0.596625871,0.366009522,0.66863961,0.4319488589999999,0.49705781
515,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
516,0.272736227,0.296472745,0.656439842,0.673384577,0.47784797
517,0.4837963729999999,0.359714965,0.702098601,0.554660568,0.6658192079999999
518,0.443441859,0.441447373,0.746071556,0.312651577,0.458944446
519,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
520,0.268351312,0.330047269,0.488170912,0.26986065,0.606205483
521,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
522,0.526564845,0.4618781629999999,0.716976251,0.6757207479999999,0.7568737190000001
523,0.437244264,0.294349409,0.656196341,0.372748718,0.317319555
524,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
525,0.5224907,0.518292041,0.7955060009999999,0.445623634,0.5336050999999999
526,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
527,0.350383947,0.48001487,0.7522937129999999,0.538564901,0.634173068
528,0.321643668,0.302811567,0.733856747,0.6579331860000001,0.452426909
529,0.531541896,0.399794999,0.637116352,0.4632511239999999,0.757221398
530,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
531,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
532,0.535731559,0.4894973079999999,0.668054585,0.518991459,0.503542725
533,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
534,0.577913906,0.358698862,0.646591903,0.532049143,0.64378327
535,0.454968702,0.372952232,0.7403327909999999,0.492524326,0.460701057
536,0.597092643,0.353592316,0.695290828,0.5813137620000001,0.57855434
537,0.377555669,0.400746102,0.7097829379999999,0.580841665,0.3676610279999999
538,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
539,0.390280425,0.315033537,0.693687183,0.571138905,0.552868149
540,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
541,0.513183742,0.339612064,0.71928018,0.580244101,0.613920583
542,0.353487544,0.258873333,0.682296635,0.6173726070000001,0.760914413
543,0.4838347129999999,0.390367156,0.7508638959999999,0.409571371,0.576985434
544,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
545,0.517020539,0.390218399,0.730471478,0.429902986,0.545739603
546,0.435058456,0.41171311,0.728825478,0.502293605,0.569153991
547,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
548,0.599908919,0.466442192,0.781768659,0.46019166,0.758079265
549,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
550,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
551,0.479162054,0.358549293,0.74214709,0.554434558,0.6135826839999999
552,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
553,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
554,0.625843307,0.373432604,0.738275778,0.439749041,0.52240753
555,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
556,0.31788137,0.349071607,0.598798215,0.709879982,0.7622869090000001
557,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
558,0.5313901,0.334101061,0.671467995,0.419059271,0.5304198720000001
559,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
560,0.653770023,0.3042351339999999,0.803128594,0.403737739,0.503655434
561,0.4668760839999999,0.2517333969999999,0.630558258,0.6583168229999999,0.516959693
562,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
563,0.632214474,0.334324675,0.713095499,0.547001394,0.650008476
564,0.561855863,0.38346594,0.5514391470000001,0.57805983,0.454130322
565,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
566,0.557060059,0.259727294,0.7610514890000001,0.604375087,0.568834197
567,0.500323885,0.4016254,0.621194424,0.639009931,0.7022055190000001
568,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
569,0.531868727,0.293585301,0.758141465,0.5886386339999999,0.468398602
570,0.140462716,0.340257297,0.5228467000000001,0.306380131,0.423610928
571,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
572,0.398185931,0.286706663,0.634606769,0.671741745,0.665349359
573,0.475949877,0.312504044,0.586555292,0.457188895,0.405533937
574,0.58688089,0.3683155829999999,0.544266346,0.448253991,0.403320297
575,0.629538953,0.312110496,0.696843595,0.367620812,0.521381316
576,0.298786598,0.36133954,0.609857026,0.697571525,0.7454973490000001
577,0.270459585,0.353905157,0.498650095,0.4425011339999999,0.293434298
578,0.544039426,0.3313146369999999,0.794079456,0.453925553,0.5239384979999999
579,0.591867989,0.31140257,0.7018072809999999,0.653131772,0.658215277
580,0.472843124,0.271627645,0.7543313559999999,0.578546121,0.71881928
581,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
582,0.517635824,0.433130587,0.707834043,0.437811561,0.560201897
583,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
584,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
585,0.3544672929999999,0.406028699,0.70825179,0.554102575,0.632431011
586,0.556672368,0.330868001,0.6010160379999999,0.421603397,0.3904856129999999
587,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
588,0.501689993,0.330372653,0.727798328,0.540525178,0.678326836
589,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
590,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
591,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
592,0.269118803,0.345900899,0.462093801,0.667938546,0.501182142
593,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
594,0.504179522,0.334259925,0.62251883,0.5425719689999999,0.574928807
595,0.326158303,0.256619822,0.393046072,0.285382925,0.405169347
596,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
597,0.636818297,0.35404023,0.690966445,0.4493480829999999,0.611424579
598,0.5617959610000001,0.3777154129999999,0.707547881,0.462481129,0.41718684
599,0.64457704,0.3822197779999999,0.4567701389999999,0.644983381,0.3849366079999999
600,0.52289728,0.363555225,0.6276253470000001,0.569612763,0.58371654
601,0.626570169,0.450378929,0.7009372009999999,0.5366098970000001,0.633776254
602,0.305290345,0.326000811,0.46639429,0.491329439,0.4515632129999999
603,0.518926223,0.2185476489999999,0.6588742479999999,0.536742386,0.4541430589999999
604,0.31792318,0.366131451,0.674941993,0.5908867720000001,0.619488291
605,0.67240171,0.355788635,0.713887061,0.631698675,0.6957090359999999
606,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
607,0.681701166,0.31382844,0.70417035,0.538162454,0.496033687
608,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
609,0.629170539,0.418824535,0.71717393,0.44630384,0.444609846
610,0.569362586,0.32291199,0.83867638,0.568185595,0.58426231
611,0.540698105,0.4157095729999999,0.7146772379999999,0.568766118,0.7875984509999999
612,0.481409208,0.356647098,0.683268608,0.517002333,0.456513876
613,0.615096372,0.422367456,0.64316986,0.449680543,0.470144781
614,0.216956795,0.322133985,0.605042093,0.462005022,0.408297737
615,0.514450246,0.324660799,0.6942371159999999,0.540852869,0.746736353
616,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
617,0.7117407109999999,0.295177227,0.660496041,0.669552618,0.389224487
618,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
619,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
620,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
621,0.6749708940000001,0.356588068,0.640062025,0.466364236,0.60081821
622,0.675982929,0.416106137,0.5725071270000001,0.506258283,0.315859905
623,0.439783174,0.42704308,0.6935562270000001,0.3441983289999999,0.415828986
624,0.426333401,0.3350451889999999,0.76968402,0.428879588,0.549959857
625,0.431365789,0.270407107,0.723946302,0.656493907,0.755397283
626,0.271177723,0.399810707,0.423934176,0.402793145,0.416403931
627,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
628,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114
629,0.332202906,0.35158463,0.603314361,0.4018157,0.461683507
630,0.668645766,0.35258528,0.755971545,0.539407337,0.640965005
