,Role_Partygoer,Self_Esteem_Cont_SEAspirationSociability,Mean
608,0.5792592320000001,0.882479591,0.7308694115000001
609,0.35289935,0.63071163,0.49180548999999996
610,0.312741544,0.698391161,0.5055663525
611,0.2768054669999999,0.69666221,0.48673383849999996
612,0.287168495,0.563558487,0.42536349100000004
613,0.319581898,0.693072136,0.5063270169999999
614,0.320039806,0.790488667,0.5552642365
615,0.248263044,0.77351146,0.5108872520000001
616,0.444075556,0.694203688,0.569139622
617,0.41392884,0.8615189940000001,0.6377239170000001
618,0.444075556,0.694203688,0.569139622
619,0.5792592320000001,0.882479591,0.7308694115000001
620,0.5792592320000001,0.882479591,0.7308694115000001
621,0.243486761,0.692003886,0.4677453235
622,0.26524615,0.662443522,0.46384483600000004
623,0.4652603389999999,0.708458422,0.5868593805
624,0.514685574,0.740055157,0.6273703655
625,0.148657099,0.577051346,0.3628542225
626,0.4326306139999999,0.8426963740000001,0.637663494
627,0.444075556,0.694203688,0.569139622
628,0.5792592320000001,0.882479591,0.7308694115000001
629,0.4131251829999999,0.8932811340000001,0.6532031585
630,0.444075556,0.694203688,0.569139622
