,Role_Advisor,Self_Esteem_Cont_SELevelOriginality,Mean
618,0.457989971,0.729991272,0.5939906215
619,0.593427358,0.6784150729999999,0.6359212155
620,0.593427358,0.6784150729999999,0.6359212155
621,0.430640541,0.681523095,0.556081818
622,0.281240977,0.831799208,0.5565200925
623,0.356167542,0.746101385,0.5511344635
624,0.443381572,0.685205794,0.564293683
625,0.291075121,0.6892404129999999,0.49015776699999997
626,0.3314553189999999,0.591233585,0.46134445199999996
627,0.457989971,0.729991272,0.5939906215
628,0.593427358,0.6784150729999999,0.6359212155
629,0.569959624,0.609355225,0.5896574244999999
630,0.457989971,0.729991272,0.5939906215
